tileName,tileIndexX,tileIndexY,tileType,tileSize,tileScale,tileLayer,textureId,topTextureRectL,topTextureRectT,bottomTextureRectL,bottomTextureRectT
"Tile(11, 12)",11,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(11, 13)",11,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(11, 14)",11,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(11, 15)",11,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(11, 16)",11,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(11, 17)",11,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,48,256
"Tile(11, 18)",11,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,272
"Tile(11, 19)",11,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,288
"Tile(11, 20)",11,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,304
"Tile(11, 21)",11,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,320
"Tile(11, 22)",11,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(11, 23)",11,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(12, 0)",12,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(12, 1)",12,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(12, 2)",12,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,208
"Tile(12, 3)",12,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 4)",12,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 5)",12,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 6)",12,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 7)",12,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 8)",12,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,432,64
"Tile(12, 9)",12,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,432,80
"Tile(12, 10)",12,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,432,96
"Tile(12, 11)",12,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,432,112
"Tile(12, 12)",12,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 13)",12,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 14)",12,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 15)",12,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 16)",12,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(12, 17)",12,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,256
"Tile(12, 18)",12,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,272
"Tile(12, 19)",12,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,288
"Tile(12, 20)",12,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,304
"Tile(12, 21)",12,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,320
"Tile(12, 22)",12,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(12, 23)",12,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(13, 0)",13,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(13, 1)",13,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(13, 2)",13,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,208
"Tile(13, 3)",13,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 4)",13,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 5)",13,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 6)",13,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 7)",13,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 8)",13,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,80
"Tile(13, 9)",13,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,448,80
"Tile(13, 10)",13,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,448,96
"Tile(13, 11)",13,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,80
"Tile(13, 12)",13,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 13)",13,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 14)",13,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 15)",13,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 16)",13,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(13, 17)",13,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,256
"Tile(13, 18)",13,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,272
"Tile(13, 19)",13,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,288
"Tile(13, 20)",13,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,304
"Tile(13, 21)",13,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,320
"Tile(13, 22)",13,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(13, 23)",13,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(14, 0)",14,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(14, 1)",14,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(14, 2)",14,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,48,208
"Tile(14, 3)",14,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 4)",14,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 5)",14,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 6)",14,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 7)",14,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 8)",14,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 9)",14,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 10)",14,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 11)",14,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 12)",14,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 13)",14,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 14)",14,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 15)",14,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 16)",14,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(14, 17)",14,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,48,256
"Tile(14, 18)",14,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,272
"Tile(14, 19)",14,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,288
"Tile(14, 20)",14,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,304
"Tile(14, 21)",14,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,320
"Tile(14, 22)",14,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(14, 23)",14,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(15, 0)",15,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(15, 1)",15,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(15, 2)",15,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,208
"Tile(15, 3)",15,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 4)",15,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 5)",15,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 6)",15,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 7)",15,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 8)",15,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 9)",15,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 10)",15,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 11)",15,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 12)",15,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 13)",15,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 14)",15,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 15)",15,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 16)",15,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(15, 17)",15,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,256
"Tile(15, 18)",15,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,272
"Tile(15, 19)",15,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,288
"Tile(15, 20)",15,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,304
"Tile(15, 21)",15,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,320
"Tile(15, 22)",15,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(15, 23)",15,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(16, 0)",16,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(16, 1)",16,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(16, 2)",16,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,208
"Tile(16, 3)",16,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 4)",16,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 5)",16,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 6)",16,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 7)",16,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 8)",16,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 9)",16,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 10)",16,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 11)",16,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 12)",16,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 13)",16,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 14)",16,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 15)",16,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 16)",16,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(16, 17)",16,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,256
"Tile(16, 18)",16,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,272
"Tile(16, 19)",16,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,288
"Tile(16, 20)",16,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,304
"Tile(16, 21)",16,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,320
"Tile(16, 22)",16,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(16, 23)",16,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(17, 0)",17,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(17, 1)",17,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(17, 2)",17,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,48,208
"Tile(17, 3)",17,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 4)",17,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 5)",17,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 6)",17,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 7)",17,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 8)",17,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 9)",17,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 10)",17,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 11)",17,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 12)",17,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 13)",17,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 14)",17,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 15)",17,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 16)",17,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(17, 17)",17,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,48,256
"Tile(17, 18)",17,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,272
"Tile(17, 19)",17,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,288
"Tile(17, 20)",17,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,304
"Tile(17, 21)",17,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,320
"Tile(17, 22)",17,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(17, 23)",17,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(18, 0)",18,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(18, 1)",18,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(18, 2)",18,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,208
"Tile(18, 3)",18,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 4)",18,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,336,128
"Tile(18, 5)",18,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,336,144
"Tile(18, 6)",18,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 7)",18,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 8)",18,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 9)",18,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 10)",18,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 11)",18,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 12)",18,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 13)",18,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 14)",18,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,336,128
"Tile(18, 15)",18,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,336,144
"Tile(18, 16)",18,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(18, 17)",18,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,256
"Tile(18, 18)",18,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,272
"Tile(18, 19)",18,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,288
"Tile(18, 20)",18,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,304
"Tile(18, 21)",18,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,320
"Tile(18, 22)",18,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(18, 23)",18,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,368
"Tile(19, 0)",19,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(19, 1)",19,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(19, 2)",19,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,208
"Tile(19, 3)",19,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 4)",19,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,352,128
"Tile(19, 5)",19,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,352,144
"Tile(19, 6)",19,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 7)",19,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 8)",19,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 9)",19,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 10)",19,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 11)",19,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 12)",19,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 13)",19,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 14)",19,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,352,128
"Tile(19, 15)",19,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,352,144
"Tile(19, 16)",19,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(19, 17)",19,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,256
"Tile(19, 18)",19,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,272
"Tile(19, 19)",19,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,288
"Tile(19, 20)",19,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,304
"Tile(19, 21)",19,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,320
"Tile(19, 22)",19,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(19, 23)",19,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,368
"Tile(20, 0)",20,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(20, 1)",20,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(20, 2)",20,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,48,208
"Tile(20, 3)",20,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 4)",20,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 5)",20,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 6)",20,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 7)",20,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 8)",20,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 9)",20,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 10)",20,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 11)",20,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 12)",20,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 13)",20,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 14)",20,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 15)",20,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 16)",20,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,16,240
"Tile(20, 17)",20,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,48,256
"Tile(20, 18)",20,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,272
"Tile(20, 19)",20,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,288
"Tile(20, 20)",20,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,304
"Tile(20, 21)",20,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,320
"Tile(20, 22)",20,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(20, 23)",20,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,32,368
"Tile(21, 0)",21,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(21, 1)",21,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(21, 2)",21,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,208
"Tile(21, 3)",21,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,224
"Tile(21, 4)",21,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,240
"Tile(21, 5)",21,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,224
"Tile(21, 6)",21,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,240
"Tile(21, 7)",21,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,224
"Tile(21, 8)",21,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,240
"Tile(21, 9)",21,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,224
"Tile(21, 10)",21,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,240
"Tile(21, 11)",21,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,224
"Tile(21, 12)",21,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,240
"Tile(21, 13)",21,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,224
"Tile(21, 14)",21,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,240
"Tile(21, 15)",21,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,224
"Tile(21, 16)",21,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,240
"Tile(21, 17)",21,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,256
"Tile(21, 18)",21,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,272
"Tile(21, 19)",21,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,288
"Tile(21, 20)",21,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,304
"Tile(21, 21)",21,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,64,320
"Tile(21, 22)",21,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(21, 23)",21,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,48,368
"Tile(22, 0)",22,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(22, 1)",22,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(22, 2)",22,2,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(22, 3)",22,3,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(22, 4)",22,4,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(22, 5)",22,5,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,272
"Tile(22, 6)",22,6,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,272
"Tile(22, 7)",22,7,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,304
"Tile(22, 8)",22,8,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,272
"Tile(22, 9)",22,9,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,288
"Tile(22, 10)",22,10,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,304
"Tile(22, 11)",22,11,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,272
"Tile(22, 12)",22,12,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,288
"Tile(22, 13)",22,13,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,304
"Tile(22, 14)",22,14,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,272
"Tile(22, 15)",22,15,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,288
"Tile(22, 16)",22,16,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,304
"Tile(22, 17)",22,17,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,272
"Tile(22, 18)",22,18,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,288
"Tile(22, 19)",22,19,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,304
"Tile(22, 20)",22,20,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,272
"Tile(22, 21)",22,21,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,80,320
"Tile(22, 22)",22,22,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(22, 23)",22,23,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(23, 0)",23,0,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
"Tile(23, 1)",23,1,-842150451,16,4,0,graphics/editor/FireTileSet.png,496,0,0,336
