tileName,tileIndexX,tileIndexY,tileType,tileSize,tileScale,tileLayer,textureId,topTextureRectL,topTextureRectT,bottomTextureRectL,bottomTextureRectT,spawnLocation
"Tile(16, 56)",16,56,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 57)",16,57,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 58)",16,58,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,16,-1
"Tile(16, 59)",16,59,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,32,-1
"Tile(16, 60)",16,60,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,48,-1
"Tile(16, 61)",16,61,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,64,-1
"Tile(16, 62)",16,62,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,80,1
"Tile(16, 63)",16,63,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128,-1
"Tile(16, 64)",16,64,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,144,-1
"Tile(16, 65)",16,65,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,192,-1
"Tile(16, 66)",16,66,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 67)",16,67,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 68)",16,68,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 69)",16,69,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 70)",16,70,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 71)",16,71,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 72)",16,72,2,16,4,0,graphics/editor/FireTileSet.png,32,496,32,16,-1
"Tile(16, 73)",16,73,2,16,4,0,graphics/editor/FireTileSet.png,32,496,32,32,-1
"Tile(16, 74)",16,74,2,16,4,0,graphics/editor/FireTileSet.png,32,496,32,48,-1
"Tile(16, 75)",16,75,2,16,4,0,graphics/editor/FireTileSet.png,32,496,32,64,-1
"Tile(16, 76)",16,76,0,16,4,0,graphics/editor/FireTileSet.png,32,496,112,80,1
"Tile(16, 77)",16,77,0,16,4,0,graphics/editor/FireTileSet.png,16,496,128,96,-1
"Tile(16, 78)",16,78,0,16,4,0,graphics/editor/FireTileSet.png,16,496,128,112,-1
"Tile(16, 79)",16,79,0,16,4,0,graphics/editor/FireTileSet.png,16,496,128,128,-1
"Tile(16, 80)",16,80,0,16,4,0,graphics/editor/FireTileSet.png,16,496,128,144,-1
"Tile(16, 81)",16,81,0,16,4,0,graphics/editor/FireTileSet.png,16,496,64,96,-1
"Tile(16, 82)",16,82,0,16,4,0,graphics/editor/FireTileSet.png,16,496,64,112,-1
"Tile(16, 83)",16,83,0,16,4,0,graphics/editor/FireTileSet.png,16,496,64,128,-1
"Tile(16, 84)",16,84,0,16,4,0,graphics/editor/FireTileSet.png,16,496,64,144,-1
"Tile(16, 85)",16,85,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,208,-1
"Tile(16, 86)",16,86,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,224,-1
"Tile(16, 87)",16,87,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,256,-1
"Tile(16, 88)",16,88,0,16,4,0,graphics/editor/FireTileSet.png,16,496,128,144,-1
"Tile(16, 89)",16,89,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,192,-1
"Tile(16, 90)",16,90,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 91)",16,91,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 92)",16,92,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 93)",16,93,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 94)",16,94,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(16, 95)",16,95,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 0)",17,0,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 1)",17,1,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 2)",17,2,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 3)",17,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,16,-1
"Tile(17, 4)",17,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,160,416,-1
"Tile(17, 5)",17,5,2,16,4,0,graphics/editor/FireTileSet.png,416,480,160,432,-1
"Tile(17, 6)",17,6,2,16,4,0,graphics/editor/FireTileSet.png,416,480,160,448,-1
"Tile(17, 7)",17,7,0,16,4,0,graphics/editor/FireTileSet.png,416,480,160,464,-1
"Tile(17, 8)",17,8,0,16,4,0,graphics/editor/FireTileSet.png,32,416,224,432,-1
"Tile(17, 9)",17,9,0,16,4,0,graphics/editor/FireTileSet.png,32,432,224,448,-1
"Tile(17, 10)",17,10,0,16,4,0,graphics/editor/FireTileSet.png,32,448,224,432,-1
"Tile(17, 11)",17,11,0,16,4,0,graphics/editor/FireTileSet.png,32,464,224,448,-1
"Tile(17, 12)",17,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,432,-1
"Tile(17, 13)",17,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,288,464,-1
"Tile(17, 14)",17,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,288,480,-1
"Tile(17, 15)",17,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112,-1
"Tile(17, 16)",17,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128,-1
"Tile(17, 17)",17,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,144,-1
"Tile(17, 18)",17,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,192,-1
"Tile(17, 19)",17,19,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 20)",17,20,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 21)",17,21,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 22)",17,22,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 23)",17,23,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 24)",17,24,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 25)",17,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 26)",17,26,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,16,-1
"Tile(17, 27)",17,27,2,16,4,0,graphics/editor/FireTileSet.png,416,16,64,32,-1
"Tile(17, 28)",17,28,2,16,4,0,graphics/editor/FireTileSet.png,416,32,64,48,-1
"Tile(17, 29)",17,29,2,16,4,0,graphics/editor/FireTileSet.png,416,48,64,64,-1
"Tile(17, 30)",17,30,1,16,4,0,graphics/editor/FireTileSet.png,176,496,32,272,-1
"Tile(17, 31)",17,31,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288,-1
"Tile(17, 32)",17,32,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,208,-1
"Tile(17, 33)",17,33,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,224,0
"Tile(17, 34)",17,34,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,224,-1
"Tile(17, 35)",17,35,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,240,-1
"Tile(17, 36)",17,36,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,240,0
"Tile(17, 37)",17,37,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,256,-1
"Tile(17, 38)",17,38,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272,-1
"Tile(17, 39)",17,39,1,16,4,0,graphics/editor/FireTileSet.png,0,0,144,192,-1
"Tile(17, 40)",17,40,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 41)",17,41,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 42)",17,42,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 43)",17,43,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 44)",17,44,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 45)",17,45,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 46)",17,46,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 47)",17,47,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 48)",17,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 49)",17,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 50)",17,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 51)",17,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 52)",17,52,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 53)",17,53,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 54)",17,54,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 55)",17,55,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 56)",17,56,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 57)",17,57,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 58)",17,58,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,16,-1
"Tile(17, 59)",17,59,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,32,-1
"Tile(17, 60)",17,60,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,48,-1
"Tile(17, 61)",17,61,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,64,-1
"Tile(17, 62)",17,62,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,80,1
"Tile(17, 63)",17,63,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,128,-1
"Tile(17, 64)",17,64,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,144,-1
"Tile(17, 65)",17,65,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,192,-1
"Tile(17, 66)",17,66,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 67)",17,67,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 68)",17,68,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 69)",17,69,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 70)",17,70,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 71)",17,71,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 72)",17,72,2,16,4,0,graphics/editor/FireTileSet.png,32,496,48,16,-1
"Tile(17, 73)",17,73,2,16,4,0,graphics/editor/FireTileSet.png,32,496,48,32,-1
"Tile(17, 74)",17,74,2,16,4,0,graphics/editor/FireTileSet.png,32,496,48,48,-1
"Tile(17, 75)",17,75,2,16,4,0,graphics/editor/FireTileSet.png,32,496,48,64,-1
"Tile(17, 76)",17,76,0,16,4,0,graphics/editor/FireTileSet.png,48,80,96,80,-1
"Tile(17, 77)",17,77,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,208,-1
"Tile(17, 78)",17,78,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,224,-1
"Tile(17, 79)",17,79,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,240,-1
"Tile(17, 80)",17,80,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,224,-1
"Tile(17, 81)",17,81,0,16,4,0,graphics/editor/FireTileSet.png,16,496,80,96,-1
"Tile(17, 82)",17,82,0,16,4,0,graphics/editor/FireTileSet.png,16,496,80,112,-1
"Tile(17, 83)",17,83,0,16,4,0,graphics/editor/FireTileSet.png,16,496,80,128,-1
"Tile(17, 84)",17,84,0,16,4,0,graphics/editor/FireTileSet.png,16,496,80,144,-1
"Tile(17, 85)",17,85,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,208,-1
"Tile(17, 86)",17,86,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,224,-1
"Tile(17, 87)",17,87,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,240,-1
"Tile(17, 88)",17,88,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,224,-1
"Tile(17, 89)",17,89,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,192,-1
"Tile(17, 90)",17,90,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 91)",17,91,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 92)",17,92,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 93)",17,93,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 94)",17,94,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(17, 95)",17,95,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 0)",18,0,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 1)",18,1,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 2)",18,2,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 3)",18,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,16,-1
"Tile(18, 4)",18,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,416,-1
"Tile(18, 5)",18,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,432,-1
"Tile(18, 6)",18,6,2,16,4,0,graphics/editor/FireTileSet.png,0,0,176,448,-1
"Tile(18, 7)",18,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,176,464,-1
"Tile(18, 8)",18,8,0,16,4,0,graphics/editor/FireTileSet.png,256,240,80,96,-1
"Tile(18, 9)",18,9,0,16,4,0,graphics/editor/FireTileSet.png,304,432,80,112,-1
"Tile(18, 10)",18,10,0,16,4,0,graphics/editor/FireTileSet.png,304,448,80,128,-1
"Tile(18, 11)",18,11,0,16,4,0,graphics/editor/FireTileSet.png,304,464,80,144,-1
"Tile(18, 12)",18,12,0,16,4,0,graphics/editor/FireTileSet.png,304,480,80,160,-1
"Tile(18, 13)",18,13,0,16,4,0,graphics/editor/FireTileSet.png,304,416,80,176,-1
"Tile(18, 14)",18,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,96,-1
"Tile(18, 15)",18,15,0,16,4,0,graphics/editor/FireTileSet.png,176,480,80,112,-1
"Tile(18, 16)",18,16,0,16,4,0,graphics/editor/FireTileSet.png,176,496,80,128,-1
"Tile(18, 17)",18,17,0,16,4,0,graphics/editor/FireTileSet.png,80,112,80,144,-1
"Tile(18, 18)",18,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,192,-1
"Tile(18, 19)",18,19,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 20)",18,20,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 21)",18,21,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 22)",18,22,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 23)",18,23,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 24)",18,24,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 25)",18,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 26)",18,26,2,16,4,0,graphics/editor/FireTileSet.png,384,0,80,16,-1
"Tile(18, 27)",18,27,2,16,4,0,graphics/editor/FireTileSet.png,176,496,80,32,-1
"Tile(18, 28)",18,28,2,16,4,0,graphics/editor/FireTileSet.png,176,496,80,48,-1
"Tile(18, 29)",18,29,2,16,4,0,graphics/editor/FireTileSet.png,176,496,80,64,-1
"Tile(18, 30)",18,30,1,16,4,0,graphics/editor/FireTileSet.png,176,496,16,272,-1
"Tile(18, 31)",18,31,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288,-1
"Tile(18, 32)",18,32,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,208,-1
"Tile(18, 33)",18,33,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,64,-1
"Tile(18, 34)",18,34,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,80,-1
"Tile(18, 35)",18,35,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,96,-1
"Tile(18, 36)",18,36,0,16,4,0,graphics/editor/FireTileSet.png,0,0,400,112,-1
"Tile(18, 37)",18,37,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,256,-1
"Tile(18, 38)",18,38,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272,-1
"Tile(18, 39)",18,39,1,16,4,0,graphics/editor/FireTileSet.png,0,0,160,192,-1
"Tile(18, 40)",18,40,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 41)",18,41,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 42)",18,42,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 43)",18,43,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 44)",18,44,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 45)",18,45,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 46)",18,46,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 47)",18,47,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 48)",18,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 49)",18,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 50)",18,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 51)",18,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 52)",18,52,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 53)",18,53,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 54)",18,54,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 55)",18,55,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 56)",18,56,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 57)",18,57,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 58)",18,58,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,16,-1
"Tile(18, 59)",18,59,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,32,-1
"Tile(18, 60)",18,60,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,48,-1
"Tile(18, 61)",18,61,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,64,-1
"Tile(18, 62)",18,62,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,80,-1
"Tile(18, 63)",18,63,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,128,-1
"Tile(18, 64)",18,64,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,144,-1
"Tile(18, 65)",18,65,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,192,-1
"Tile(18, 66)",18,66,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 67)",18,67,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 68)",18,68,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 69)",18,69,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 70)",18,70,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 71)",18,71,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 72)",18,72,2,16,4,0,graphics/editor/FireTileSet.png,64,16,64,16,-1
"Tile(18, 73)",18,73,2,16,4,0,graphics/editor/FireTileSet.png,336,32,64,32,-1
"Tile(18, 74)",18,74,2,16,4,0,graphics/editor/FireTileSet.png,336,48,64,48,-1
"Tile(18, 75)",18,75,2,16,4,0,graphics/editor/FireTileSet.png,336,64,64,64,-1
"Tile(18, 76)",18,76,0,16,4,0,graphics/editor/FireTileSet.png,64,80,112,80,-1
"Tile(18, 77)",18,77,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,256,-1
"Tile(18, 78)",18,78,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272,-1
"Tile(18, 79)",18,79,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288,-1
"Tile(18, 80)",18,80,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,208,-1
"Tile(18, 81)",18,81,0,16,4,0,graphics/editor/FireTileSet.png,16,496,96,96,0
"Tile(18, 82)",18,82,0,16,4,0,graphics/editor/FireTileSet.png,16,496,96,112,-1
"Tile(18, 83)",18,83,0,16,4,0,graphics/editor/FireTileSet.png,16,496,96,128,-1
"Tile(18, 84)",18,84,0,16,4,0,graphics/editor/FireTileSet.png,16,496,96,144,0
"Tile(18, 85)",18,85,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,256,-1
"Tile(18, 86)",18,86,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272,-1
"Tile(18, 87)",18,87,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288,-1
"Tile(18, 88)",18,88,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,208,-1
"Tile(18, 89)",18,89,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,192,-1
"Tile(18, 90)",18,90,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 91)",18,91,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 92)",18,92,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 93)",18,93,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 94)",18,94,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(18, 95)",18,95,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 0)",19,0,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 1)",19,1,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 2)",19,2,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 3)",19,3,2,16,4,0,graphics/editor/FireTileSet.png,112,16,272,0,-1
"Tile(19, 4)",19,4,2,16,4,0,graphics/editor/FireTileSet.png,112,32,272,16,-1
"Tile(19, 5)",19,5,2,16,4,0,graphics/editor/FireTileSet.png,112,48,272,32,-1
"Tile(19, 6)",19,6,2,16,4,0,graphics/editor/FireTileSet.png,112,64,272,48,-1
"Tile(19, 7)",19,7,0,16,4,0,graphics/editor/FireTileSet.png,160,80,272,64,-1
"Tile(19, 8)",19,8,0,16,4,0,graphics/editor/FireTileSet.png,160,112,96,96,-1
"Tile(19, 9)",19,9,0,16,4,0,graphics/editor/FireTileSet.png,208,96,96,112,0
"Tile(19, 10)",19,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,128,-1
"Tile(19, 11)",19,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,144,-1
"Tile(19, 12)",19,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,160,-1
"Tile(19, 13)",19,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,176,-1
"Tile(19, 14)",19,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,96,-1
"Tile(19, 15)",19,15,0,16,4,0,graphics/editor/FireTileSet.png,176,480,96,112,-1
"Tile(19, 16)",19,16,0,16,4,0,graphics/editor/FireTileSet.png,80,112,80,112,0
"Tile(19, 17)",19,17,0,16,4,0,graphics/editor/FireTileSet.png,336,128,80,128,-1
"Tile(19, 18)",19,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,192,-1
"Tile(19, 19)",19,19,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 20)",19,20,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 21)",19,21,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 22)",19,22,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 23)",19,23,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 24)",19,24,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 25)",19,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 26)",19,26,2,16,4,0,graphics/editor/FireTileSet.png,400,0,96,16,-1
"Tile(19, 27)",19,27,2,16,4,0,graphics/editor/FireTileSet.png,160,480,96,32,-1
"Tile(19, 28)",19,28,2,16,4,0,graphics/editor/FireTileSet.png,160,480,96,48,-1
"Tile(19, 29)",19,29,2,16,4,0,graphics/editor/FireTileSet.png,176,496,96,64,-1
"Tile(19, 30)",19,30,1,16,4,0,graphics/editor/FireTileSet.png,176,496,32,272,-1
"Tile(19, 31)",19,31,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288,-1
"Tile(19, 32)",19,32,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,208,-1
"Tile(19, 33)",19,33,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,64,-1
"Tile(19, 34)",19,34,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,80,-1
"Tile(19, 35)",19,35,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,96,-1
"Tile(19, 36)",19,36,0,16,4,0,graphics/editor/FireTileSet.png,0,0,416,112,-1
"Tile(19, 37)",19,37,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,256,-1
"Tile(19, 38)",19,38,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272,-1
"Tile(19, 39)",19,39,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,192,-1
"Tile(19, 40)",19,40,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 41)",19,41,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 42)",19,42,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(19, 43)",19,43,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
