tileName,tileIndexX,tileIndexY,tileType,tileSize,tileScale,tileLayer,textureId,topTextureRectL,topTextureRectT,bottomTextureRectL,bottomTextureRectT,spawnLocation
"Tile(4, 20)",4,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,112,-1
"Tile(4, 21)",4,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,192,4
"Tile(4, 22)",4,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(4, 23)",4,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(4, 24)",4,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(4, 25)",4,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(4, 26)",4,26,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(4, 27)",4,27,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(4, 28)",4,28,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(4, 29)",4,29,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(4, 30)",4,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,16,4
"Tile(4, 31)",4,31,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,32,-1
"Tile(4, 32)",4,32,2,16,4,0,graphics/editor/FireTileSet.png,96,336,64,48,-1
"Tile(4, 33)",4,33,2,16,4,0,graphics/editor/FireTileSet.png,96,336,64,64,-1
"Tile(4, 34)",4,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,272,-1
"Tile(4, 35)",4,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,288,-1
"Tile(4, 36)",4,36,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,304,-1
"Tile(4, 37)",4,37,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,320,-1
"Tile(4, 38)",4,38,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(4, 39)",4,39,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(4, 40)",4,40,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(4, 41)",4,41,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,352,-1
"Tile(4, 42)",4,42,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(4, 43)",4,43,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(4, 44)",4,44,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(4, 45)",4,45,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(4, 46)",4,46,2,16,4,0,graphics/editor/FireTileSet.png,160,192,0,496,4
"Tile(4, 47)",4,47,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(4, 48)",4,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(4, 49)",4,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(4, 50)",4,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(4, 51)",4,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(4, 52)",4,52,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(4, 53)",4,53,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,16,4
"Tile(4, 54)",4,54,2,16,4,0,graphics/editor/FireTileSet.png,336,32,64,32,-1
"Tile(4, 55)",4,55,2,16,4,0,graphics/editor/FireTileSet.png,336,48,64,48,-1
"Tile(4, 56)",4,56,2,16,4,0,graphics/editor/FireTileSet.png,336,64,64,64,-1
"Tile(4, 57)",4,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272,-1
"Tile(4, 58)",4,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288,-1
"Tile(4, 59)",4,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,304,-1
"Tile(4, 60)",4,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,320,-1
"Tile(4, 61)",4,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(4, 62)",4,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(4, 63)",4,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(5, 0)",5,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,16,4
"Tile(5, 1)",5,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,48,4
"Tile(5, 2)",5,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,224,160,4
"Tile(5, 3)",5,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,32,-1
"Tile(5, 4)",5,4,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,48,-1
"Tile(5, 5)",5,5,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,64,-1
"Tile(5, 6)",5,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,80,-1
"Tile(5, 7)",5,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,96,-1
"Tile(5, 8)",5,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,176,-1
"Tile(5, 9)",5,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,176,272,-1
"Tile(5, 10)",5,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,144,-1
"Tile(5, 11)",5,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,176,-1
"Tile(5, 12)",5,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,192,-1
"Tile(5, 13)",5,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,224,-1
"Tile(5, 14)",5,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,240,-1
"Tile(5, 15)",5,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,208,-1
"Tile(5, 16)",5,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,224,-1
"Tile(5, 17)",5,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,256,-1
"Tile(5, 18)",5,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,176,-1
"Tile(5, 19)",5,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,96,-1
"Tile(5, 20)",5,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,112,-1
"Tile(5, 21)",5,21,2,16,4,0,graphics/editor/FireTileSet.png,0,0,224,144,4
"Tile(5, 22)",5,22,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,144,4
"Tile(5, 23)",5,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,192,4
"Tile(5, 24)",5,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(5, 25)",5,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(5, 26)",5,26,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(5, 27)",5,27,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(5, 28)",5,28,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(5, 29)",5,29,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(5, 30)",5,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,16,4
"Tile(5, 31)",5,31,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,32,-1
"Tile(5, 32)",5,32,2,16,4,0,graphics/editor/FireTileSet.png,96,336,80,48,-1
"Tile(5, 33)",5,33,2,16,4,0,graphics/editor/FireTileSet.png,96,336,80,64,-1
"Tile(5, 34)",5,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,272,-1
"Tile(5, 35)",5,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,288,-1
"Tile(5, 36)",5,36,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,304,-1
"Tile(5, 37)",5,37,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,320,-1
"Tile(5, 38)",5,38,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(5, 39)",5,39,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(5, 40)",5,40,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(5, 41)",5,41,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(5, 42)",5,42,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(5, 43)",5,43,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(5, 44)",5,44,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(5, 45)",5,45,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(5, 46)",5,46,2,16,4,0,graphics/editor/FireTileSet.png,128,192,0,496,4
"Tile(5, 47)",5,47,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(5, 48)",5,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(5, 49)",5,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(5, 50)",5,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(5, 51)",5,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(5, 52)",5,52,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(5, 53)",5,53,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,16,4
"Tile(5, 54)",5,54,2,16,4,0,graphics/editor/FireTileSet.png,352,32,80,32,-1
"Tile(5, 55)",5,55,2,16,4,0,graphics/editor/FireTileSet.png,352,48,80,48,-1
"Tile(5, 56)",5,56,2,16,4,0,graphics/editor/FireTileSet.png,352,64,80,64,-1
"Tile(5, 57)",5,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272,-1
"Tile(5, 58)",5,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288,-1
"Tile(5, 59)",5,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,304,-1
"Tile(5, 60)",5,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,48,320,-1
"Tile(5, 61)",5,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(5, 62)",5,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(5, 63)",5,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,368,-1
"Tile(6, 0)",6,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,16,5
"Tile(6, 1)",6,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,32,-1
"Tile(6, 2)",6,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,48,-1
"Tile(6, 3)",6,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,16,64,-1
"Tile(6, 4)",6,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,80,-1
"Tile(6, 5)",6,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,96,-1
"Tile(6, 6)",6,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,96,-1
"Tile(6, 7)",6,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,192,-1
"Tile(6, 8)",6,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,240,-1
"Tile(6, 9)",6,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,256,-1
"Tile(6, 10)",6,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,144,-1
"Tile(6, 11)",6,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,192,-1
"Tile(6, 12)",6,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,240,-1
"Tile(6, 13)",6,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,224,-1
"Tile(6, 14)",6,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,224,-1
"Tile(6, 15)",6,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,224,-1
"Tile(6, 16)",6,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,224,-1
"Tile(6, 17)",6,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,240,-1
"Tile(6, 18)",6,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,176,-1
"Tile(6, 19)",6,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,96,-1
"Tile(6, 20)",6,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,112,-1
"Tile(6, 21)",6,21,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128,-1
"Tile(6, 22)",6,22,0,16,4,0,graphics/editor/FireTileSet.png,0,0,16,176,-1
"Tile(6, 23)",6,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,192,4
"Tile(6, 24)",6,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(6, 25)",6,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(6, 26)",6,26,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(6, 27)",6,27,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(6, 28)",6,28,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(6, 29)",6,29,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(6, 30)",6,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,16,4
"Tile(6, 31)",6,31,2,16,4,0,graphics/editor/FireTileSet.png,272,288,96,32,-1
"Tile(6, 32)",6,32,2,16,4,0,graphics/editor/FireTileSet.png,272,304,96,48,-1
"Tile(6, 33)",6,33,2,16,4,0,graphics/editor/FireTileSet.png,96,336,96,64,-1
"Tile(6, 34)",6,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,272,-1
"Tile(6, 35)",6,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,288,-1
"Tile(6, 36)",6,36,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,304,-1
"Tile(6, 37)",6,37,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,320,-1
"Tile(6, 38)",6,38,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(6, 39)",6,39,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(6, 40)",6,40,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(6, 41)",6,41,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(6, 42)",6,42,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(6, 43)",6,43,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(6, 44)",6,44,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(6, 45)",6,45,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,368,-1
"Tile(6, 46)",6,46,2,16,4,0,graphics/editor/FireTileSet.png,144,192,0,496,4
"Tile(6, 47)",6,47,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(6, 48)",6,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(6, 49)",6,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(6, 50)",6,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(6, 51)",6,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(6, 52)",6,52,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(6, 53)",6,53,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,16,4
"Tile(6, 54)",6,54,2,16,4,0,graphics/editor/FireTileSet.png,368,32,96,32,-1
"Tile(6, 55)",6,55,2,16,4,0,graphics/editor/FireTileSet.png,368,48,96,48,-1
"Tile(6, 56)",6,56,2,16,4,0,graphics/editor/FireTileSet.png,368,64,96,64,-1
"Tile(6, 57)",6,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272,-1
"Tile(6, 58)",6,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288,-1
"Tile(6, 59)",6,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,304,-1
"Tile(6, 60)",6,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,64,320,-1
"Tile(6, 61)",6,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(6, 62)",6,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(6, 63)",6,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,368,-1
"Tile(7, 0)",7,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,16,4
"Tile(7, 1)",7,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,32,-1
"Tile(7, 2)",7,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,48,-1
"Tile(7, 3)",7,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,64,-1
"Tile(7, 4)",7,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,80,-1
"Tile(7, 5)",7,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,96,-1
"Tile(7, 6)",7,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,192,-1
"Tile(7, 7)",7,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,208,5
"Tile(7, 8)",7,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,272,-1
"Tile(7, 9)",7,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,272,256,-1
"Tile(7, 10)",7,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,112,-1
"Tile(7, 11)",7,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,192,-1
"Tile(7, 12)",7,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,224,-1
"Tile(7, 13)",7,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,224,-1
"Tile(7, 14)",7,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,256,-1
"Tile(7, 15)",7,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,256,-1
"Tile(7, 16)",7,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,272,-1
"Tile(7, 17)",7,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,160,5
"Tile(7, 18)",7,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,176,-1
"Tile(7, 19)",7,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,96,-1
"Tile(7, 20)",7,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,112,-1
"Tile(7, 21)",7,21,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,128,-1
"Tile(7, 22)",7,22,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,144,-1
"Tile(7, 23)",7,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,192,4
"Tile(7, 24)",7,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(7, 25)",7,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(7, 26)",7,26,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(7, 27)",7,27,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(7, 28)",7,28,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(7, 29)",7,29,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(7, 30)",7,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,16,4
"Tile(7, 31)",7,31,2,16,4,0,graphics/editor/FireTileSet.png,288,288,112,32,-1
"Tile(7, 32)",7,32,2,16,4,0,graphics/editor/FireTileSet.png,288,304,112,48,-1
"Tile(7, 33)",7,33,2,16,4,0,graphics/editor/FireTileSet.png,96,336,112,64,-1
"Tile(7, 34)",7,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,272,-1
"Tile(7, 35)",7,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,288,-1
"Tile(7, 36)",7,36,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,304,-1
"Tile(7, 37)",7,37,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,320,-1
"Tile(7, 38)",7,38,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(7, 39)",7,39,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(7, 40)",7,40,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(7, 41)",7,41,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(7, 42)",7,42,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(7, 43)",7,43,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(7, 44)",7,44,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(7, 45)",7,45,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,368,-1
"Tile(7, 46)",7,46,2,16,4,0,graphics/editor/FireTileSet.png,160,192,0,496,4
"Tile(7, 47)",7,47,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(7, 48)",7,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(7, 49)",7,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(7, 50)",7,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(7, 51)",7,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(7, 52)",7,52,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(7, 53)",7,53,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,16,4
"Tile(7, 54)",7,54,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,32,-1
"Tile(7, 55)",7,55,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,48,-1
"Tile(7, 56)",7,56,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,64,-1
"Tile(7, 57)",7,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272,-1
"Tile(7, 58)",7,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288,-1
"Tile(7, 59)",7,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,304,-1
"Tile(7, 60)",7,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,320,-1
"Tile(7, 61)",7,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(7, 62)",7,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(7, 63)",7,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(8, 0)",8,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,16,4
"Tile(8, 1)",8,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,32,-1
"Tile(8, 2)",8,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,48,-1
"Tile(8, 3)",8,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,64,-1
"Tile(8, 4)",8,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,80,-1
"Tile(8, 5)",8,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,96,-1
"Tile(8, 6)",8,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,192,-1
"Tile(8, 7)",8,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,208,-1
"Tile(8, 8)",8,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,336,128,-1
"Tile(8, 9)",8,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,336,144,-1
"Tile(8, 10)",8,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112,-1
"Tile(8, 11)",8,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,192,-1
"Tile(8, 12)",8,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,240,-1
"Tile(8, 13)",8,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,160,256,-1
"Tile(8, 14)",8,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,272,-1
"Tile(8, 15)",8,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,128,-1
"Tile(8, 16)",8,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,144,-1
"Tile(8, 17)",8,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,112,160,-1
"Tile(8, 18)",8,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,336,128,-1
"Tile(8, 19)",8,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,336,144,-1
"Tile(8, 20)",8,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,128,-1
"Tile(8, 21)",8,21,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,144,-1
"Tile(8, 22)",8,22,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,160,-1
"Tile(8, 23)",8,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,192,4
"Tile(8, 24)",8,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(8, 25)",8,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(8, 26)",8,26,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(8, 27)",8,27,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(8, 28)",8,28,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(8, 29)",8,29,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(8, 30)",8,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,16,4
"Tile(8, 31)",8,31,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,32,-1
"Tile(8, 32)",8,32,2,16,4,0,graphics/editor/FireTileSet.png,96,336,32,48,-1
"Tile(8, 33)",8,33,2,16,4,0,graphics/editor/FireTileSet.png,96,336,32,64,-1
"Tile(8, 34)",8,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,272,-1
"Tile(8, 35)",8,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,288,-1
"Tile(8, 36)",8,36,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,304,-1
"Tile(8, 37)",8,37,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,320,-1
"Tile(8, 38)",8,38,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,352,-1
"Tile(8, 39)",8,39,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(8, 40)",8,40,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(8, 41)",8,41,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
